Ticker,industry,sector,averageVolume,averageVolume10days,marketCap
PLBY,Leisure,Consumer Cyclical,1086413,1525510,133992768
OFS,Asset Management,Financial Services,34791,70540,133713032
UEIC,Consumer Electronics,Technology,186039,353900,133588392
LRMR,Biotechnology,Healthcare,288903,476400,133269136
FGBI,Banks—Regional,Financial Services,36175,101620,132943696
CALB,Banks—Regional,Financial Services,21390,8220,131973928
PRQR,Biotechnology,Healthcare,407186,215600,131925184
FTHM,Real Estate Services,Real Estate,30877,23410,131919032
FCCO,Banks—Regional,Financial Services,37132,101950,131870920
WNEB,Banks—Regional,Financial Services,66460,34510,131034872
TZOO,Advertising Agencies,Communication Services,154949,103640,131329768
LGVC,Shell Companies,Financial Services,71011,5660,130665272
USGO,Other Industrial Metals & Mining,Basic Materials,128327,28180,160182000
QRHC,Waste Management,Industrials,33437,44530,131120744
RVPH,Biotechnology,Healthcare,214790,228660,130239224
ASYS,Semiconductor Equipment & Materials,Technology,25334,31570,129930128
XNET,Advertising Agencies,Communication Services,186204,122680,129368904
SGA,Broadcasting,Communication Services,16329,8660,129328960
HNVR,Banks—Regional,Financial Services,1008,470,129259616
IVVD,Biotechnology,Healthcare,376386,1126340,129188752
SCAQ,Shell Companies,Financial Services,31647,22820,129176648
PAYS,Software—Infrastructure,Technology,220259,524560,129123944
WMPN,Banks—Regional,Financial Services,38849,22270,128906832
OGI,Drug Manufacturers—Specialty & Generic,Healthcare,1112808,1117710,128744920
GRTX,Biotechnology,Healthcare,595396,820980,128720400
LUNR,Aerospace & Defense,Industrials,819696,194110,128602952
SMID,Building Materials,Basic Materials,7226,8350,128256400
QUIK,Semiconductors,Technology,34108,104800,127996832
XAIR,Medical Devices,Healthcare,451821,1148910,127969016
GTHX,Biotechnology,Healthcare,799137,685950,127601440
YS,Biotechnology,Healthcare,1223268,324200,127489736
OPBK,Banks—Regional,Financial Services,31032,23240,127440592
TBCP,Shell Companies,Financial Services,2890,100,127370656
DHCA,Shell Companies,Financial Services,5847,780,127109448
PYR,Specialty Industrial Machinery,Industrials,29981,18490,127195952
GMFI,Shell Companies,Financial Services,806,1240,126299248
HWBK,Banks—Regional,Financial Services,11867,5820,126707760
GLST,Shell Companies,Financial Services,11649,9480,126704072
GATE,Shell Companies,Financial Services,18126,25430,126637528
PRTK,Biotechnology,Healthcare,927285,915540,126593664
GOSS,Biotechnology,Healthcare,2147340,2702870,125986208
IPX,Other Industrial Metals & Mining,Basic Materials,268496,49570,127460568
DZSI,Communication Equipment,Technology,317773,372020,125574000
WTMA,Shell Companies,Financial Services,6249,7630,125547848
CXAI,Software—Application,Technology,6498734,948690,125468216
YTRA,Travel Services,Consumer Cyclical,41311,85870,125345984
RMBI,Banks—Regional,Financial Services,19583,8040,125262168
FRAF,Banks—Regional,Financial Services,12085,14860,125138776
CRGO,Integrated Freight & Logistics,Industrials,50136,50420,163652128
ACAH,Shell Companies,Financial Services,5891,12020,124858560
ERES,Shell Companies,Financial Services,15465,43760,124568856
PRPH,Diagnostics & Research,Healthcare,78819,45300,124403472
GLSI,Biotechnology,Healthcare,38840,29500,124242096
NOTV,Diagnostics & Research,Healthcare,389172,665800,124163208
NEON,Electronic Components,Technology,45714,36780,123797576
EPSN,Oil & Gas E&P,Energy,95686,73170,123573296
ISSC,Aerospace & Defense,Industrials,14336,15680,124687424
DRRX,Drug Manufacturers—Specialty & Generic,Healthcare,140713,79060,121469408
ACAX,Shell Companies,Financial Services,18227,80,116826904
MLVF,Banks—Regional,Financial Services,8375,15200,122239712
ECBK,Banks—Regional,Financial Services,17932,4180,122213408
MCAC,Shell Companies,Financial Services,26791,13180,121733480
BCAN,Software—Infrastructure,Technology,60995,14600,121657072
ARRW,Shell Companies,Financial Services,18660,23230,121335320
GPAC,Shell Companies,Financial Services,10273,20590,121176024
NPAB,Shell Companies,Financial Services,52824,70,120707584
IOAC,Shell Companies,Financial Services,3473,530,121992296
GGE,Real Estate—Development,Real Estate,6139,3150,121071464
LIFE,Biotechnology,Healthcare,697373,346730,121070712
SANG,Software—Infrastructure,Technology,8398,2090,124397184
BANX,Asset Management,Financial Services,19744,12920,120810816
UPLD,Software—Application,Technology,456857,797470,120680520
ADTH,Advertising Agencies,Communication Services,258211,907500,120300120
TCRT,Biotechnology,Healthcare,553090,556940,119808192
COOL,Shell Companies,Financial Services,17573,13840,119747976
ALLT,Software—Infrastructure,Technology,58093,33240,119012776
HMST,Banks—Regional,Financial Services,574396,344510,119218712
AXDX,Medical Devices,Healthcare,236495,149230,119198480
CTG,Information Technology Services,Technology,31804,20590,119067032
EPIX,Biotechnology,Healthcare,53329,53160,119049480
ISTR,Banks—Regional,Financial Services,33798,100430,118809848
CAPR,Biotechnology,Healthcare,75627,102480,118768528
ZFOX,Software—Infrastructure,Technology,1246970,197100,118651128
FNCB,Banks—Regional,Financial Services,24672,8750,118300240
CTMX,Biotechnology,Healthcare,456606,664720,118083240
IXHL,Drug Manufacturers—Specialty & Generic,Healthcare,3809,2790,118067192
AOUT,Leisure,Consumer Cyclical,30978,48420,117732944
USCT,Shell Companies,Financial Services,32114,2590,118784856
CLLS,Biotechnology,Healthcare,51422,29530,117526848
OVBC,Banks—Regional,Financial Services,2539,1440,117502392
MMMB,Packaged Foods,Consumer Defensive,163345,365600,117481056
ACET,Biotechnology,Healthcare,761731,2627340,117274248
APXI,Shell Companies,Financial Services,3663,10120,117060208
ONYX,Shell Companies,Financial Services,4000,960,117424128
CDXC,Biotechnology,Healthcare,82811,64300,116197448
AIXI,Software—Application,Technology,199749,332570,378966176
CASA,Communication Equipment,Technology,454300,961640,116297528
ATAK,Shell Companies,Financial Services,10562,9200,116259488
UBFO,Banks—Regional,Financial Services,20044,10210,116241240
SOND,Lodging,Consumer Cyclical,2173942,3197240,116219984
VOXR,Other Precious Metals & Mining,Basic Materials,31919,38400,116627856
DECA,Shell Companies,Financial Services,24570,22550,115800744
FINW,Banks—Regional,Financial Services,11739,9430,114812624
INO,Biotechnology,Healthcare,9642200,12653020,114764832
LARK,Banks—Regional,Financial Services,2947,2750,114742760
PTHR,Shell Companies,Financial Services,50055,15280,229437440
ASPS,Real Estate Services,Real Estate,107280,116430,114689552
SZZL,Shell Companies,Financial Services,5655,10130,114264328
PRDS,Biotechnology,Healthcare,263198,506710,114175896
NPCE,Medical Devices,Healthcare,16385,14390,114070240
VBOC,Shell Companies,Financial Services,29144,101690,113903376
VII,Shell Companies,Financial Services,76613,362690,113897944
ACAB,Shell Companies,Financial Services,29293,3420,113731272
MEOA,Shell Companies,Financial Services,22363,0,113578464
SCYX,Drug Manufacturers—Specialty & Generic,Healthcare,543047,298100,113569112
TCRX,Biotechnology,Healthcare,1550900,203230,113081184
BSBK,Banks—Regional,Financial Services,5954,2740,112521536
PTRS,Banks—Regional,Financial Services,27111,8090,112410000
MNOV,Biotechnology,Healthcare,21157,27250,112322664
FAT,Restaurants,Consumer Cyclical,27359,14000,112308896
CPHC,Gambling,Consumer Cyclical,4398,2120,111957344
MIST,Biotechnology,Healthcare,104132,217640,111748288
FATBB,Restaurants,Consumer Cyclical,3708,4170,111740768
CLNN,Biotechnology,Healthcare,403459,1463240,111705392
SJ,Broadcasting,Communication Services,28613,26030,111663200
KACL,Shell Companies,Financial Services,285,80,111607104
BHAC,Shell Companies,Financial Services,15206,490,111500536
CMCT,REIT—Office,Real Estate,38052,7230,110278816
NNBR,Conglomerates,Industrials,331763,82360,110025424
MRBK,Banks—Regional,Financial Services,31590,12630,111219104
GLYC,Biotechnology,Healthcare,255295,169990,111145064
ADER,Shell Companies,Financial Services,4386,3030,110902496
FONR,Diagnostics & Research,Healthcare,9267,4930,112854368
IKT,Biotechnology,Healthcare,21426,34258,110560072
FNWB,Banks—Regional,Financial Services,15873,8760,110501472
EML,Tools & Accessories,Industrials,6145,5570,110424128
ENER,Shell Companies,Financial Services,21549,2820,110444704
TBNK,Banks—Regional,Financial Services,35940,13780,109062648
IXAQ,Shell Companies,Financial Services,14191,11840,109864536
MNTX,Farm & Heavy Construction Machinery,Industrials,16757,16960,109657760
VXRT,Biotechnology,Healthcare,2390683,3715630,109650104
XFIN,Shell Companies,Financial Services,83583,46640,109603512
DRIO,Diagnostics & Research,Healthcare,128514,96360,109399400
ATHA,Biotechnology,Healthcare,273396,620420,109297736
WWAC,Shell Companies,Financial Services,54967,44460,109186472
YGF,Packaged Foods,Consumer Defensive,75968,9440,109145000
CWBC,Banks—Regional,Financial Services,4900,2250,108583872
GNTA,Biotechnology,Healthcare,2086,2380,110212248
NKTR,Biotechnology,Healthcare,4133231,7210640,108507360
BYRN,Aerospace & Defense,Industrials,90354,58880,108456352
MESA,Airlines,Industrials,322360,317470,108453536
LUXH,Lodging,Consumer Cyclical,85162,173660,108444928
MVLA,Software—Application,Technology,672344,161710,108432768
RVSB,Banks—Regional,Financial Services,25413,24670,107913496
PRSR,Shell Companies,Financial Services,8947,6840,107834592
CBAT,Electrical Equipment & Parts,Industrials,252795,147290,107699080
LAKE,Apparel Manufacturing,Consumer Cyclical,23257,17880,107692880
FGMC,Shell Companies,Financial Services,12093,13640,107571104
NEOV,Electrical Equipment & Parts,Industrials,58608,90650,107422528
VERU,Biotechnology,Healthcare,2260660,1931550,107084048
PFSW,Specialty Business Services,Industrials,108936,263280,107058208
HOWL,Biotechnology,Healthcare,39514,26830,106834200
ALOT,Computer Hardware,Technology,10931,5770,106815168
NKTX,Biotechnology,Healthcare,391673,851990,106678088
SLNA,Resorts & Casinos,Consumer Cyclical,87785,78430,111656936
BCTX,Biotechnology,Healthcare,127067,122610,106875416
ESAC,Shell Companies,Financial Services,10563,110,106586576
BRID,Packaged Foods,Consumer Defensive,3459,3020,106471208
EBMT,Banks—Regional,Financial Services,8914,8410,106400136
PWFL,Communication Equipment,Technology,96250,105740,105063224
ACHV,Biotechnology,Healthcare,176519,100600,106045632
PEBK,Banks—Regional,Financial Services,13259,10750,105806864
CBFV,Banks—Regional,Financial Services,7583,9990,105675632
MPRA,Shell Companies,Financial Services,6722,780,106132232
CMCA,Shell Companies,Financial Services,173603,2820,105483120
CMRX,Biotechnology,Healthcare,1226263,2302080,105414488
FCAP,Banks—Regional,Financial Services,4273,7360,105080784
CRVS,Biotechnology,Healthcare,1120772,654340,104779128
ASTR,Aerospace & Defense,Industrials,1722570,2912860,104430496
DTOC,Shell Companies,Financial Services,4185,1430,105105072
LVLU,Apparel Retail,Consumer Cyclical,129013,510160,104112768
SDAC,Shell Companies,Financial Services,1613,90,104381824
TMKR,Shell Companies,Financial Services,9603,2830,104067192
KITT,Aerospace & Defense,Industrials,265680,1381700,104042088
SLAC,Shell Companies,Financial Services,12786,2630,103800736
KRON,Biotechnology,Healthcare,414613,813160,103734896
MDWD,Biotechnology,Healthcare,15283,11430,103558040
FXNC,Banks—Regional,Financial Services,8501,3360,103548720
IMUX,Biotechnology,Healthcare,1418047,2196360,103460848
GNSS,Scientific & Technical Instruments,Technology,38665,31210,103556040
FFNW,Banks—Regional,Financial Services,8924,6520,103098976
BFIN,Banks—Regional,Financial Services,16014,25400,103075280
QMCO,Computer Hardware,Technology,225195,251240,103068136
SURG,Software—Application,Technology,175298,179570,102815400
UNB,Banks—Regional,Financial Services,3206,1210,102589336
SLDB,Biotechnology,Healthcare,29291,21020,102319824
MLGO,Software—Infrastructure,Technology,75003,16770,102186104
SIEB,Capital Markets,Financial Services,266314,24260,101858056
GIA,Shell Companies,Financial Services,7424,1270,101856600
JAQC,Shell Companies,Financial Services,17468,2020,102004416
SSBI,Banks—Regional,Financial Services,13278,9260,103279616
CDTX,Biotechnology,Healthcare,1132022,610120,101728472
BWAQ,Shell Companies,Financial Services,57019,12670,101466056
PYXS,Biotechnology,Healthcare,703232,346740,101368336
UCL,Telecom Services,Communication Services,25991,51420,100583424
NCAC,Shell Companies,Financial Services,701,2310,100493952
FCUV,Scientific & Technical Instruments,Technology,162455,384180,100473784
NTIC,Specialty Chemicals,Basic Materials,13447,53870,100407384
SERA,Diagnostics & Research,Healthcare,28654,35490,100298280
EAR,Medical Devices,Healthcare,25180,18890,99975480
FNWD,Banks—Regional,Financial Services,2906,3370,99896536
GEOS,Oil & Gas Equipment & Services,Energy,29504,20910,99839968
BLRX,Biotechnology,Healthcare,486814,340840,99679576
CGEN,Biotechnology,Healthcare,463909,363550,99618288
CFBK,Banks—Regional,Financial Services,2062,3160,101315968
FLXS,"Furnishings, Fixtures & Appliances",Consumer Cyclical,5381,6080,99470440
LNKB,Banks—Regional,Financial Services,20981,11090,98668672
HITI,Pharmaceutical Retailers,Healthcare,133880,118560,99701736
MDWT,Insurance—Life,Financial Services,20819,5020,98323184
IMNM,Biotechnology,Healthcare,232868,1258130,97842152
IVAC,Specialty Industrial Machinery,Industrials,184627,440020,97216128
ANIX,Biotechnology,Healthcare,98324,69010,97108816
VCXA,Shell Companies,Financial Services,13962,710,96961336
ORTX,Biotechnology,Healthcare,47916,28350,96920768
AACI,Shell Companies,Financial Services,12321,54090,96700488
MARX,Shell Companies,Financial Services,23218,1190,96455608
AQMS,Waste Management,Industrials,295270,655450,96439848
CNGL,Shell Companies,Financial Services,2262,2450,96415672
PXLW,Semiconductors,Technology,211814,105050,96395080
CYT,Biotechnology,Healthcare,232500,1222950,96239688
FNVT,Shell Companies,Financial Services,58826,480,96218944
FUNC,Banks—Regional,Financial Services,15526,7600,96183648
PPSI,Electrical Equipment & Parts,Industrials,169278,127560,95721896
HSPO,Shell Companies,Financial Services,9136,12040,95699696
MSSA,Shell Companies,Financial Services,17395,3060,95692648
BRAC,Shell Companies,Financial Services,8683,80,95649200
ARBG,Shell Companies,Financial Services,601,130,95631768
REE,Recreational Vehicles,Consumer Cyclical,371377,211120,95323216
HMAC,Shell Companies,Financial Services,773,440,95224232
CZWI,Banks—Regional,Financial Services,9854,9930,95092600
BDSX,Diagnostics & Research,Healthcare,70496,61390,95077208
CELU,Biotechnology,Healthcare,616022,1151780,94525504
LATG,Shell Companies,Financial Services,14367,2030,94700136
WIMI,Advertising Agencies,Communication Services,418457,419610,94511720
RGF,Packaged Foods,Consumer Defensive,15229,23070,94427696
MAYS,Real Estate Services,Real Estate,201,30,94398984
ARIZ,Shell Companies,Financial Services,56973,330,94354736
ILLM,Advertising Agencies,Communication Services,45755,37730,93699032
OPOF,Banks—Regional,Financial Services,4563,2650,94255848
RDI,Entertainment,Communication Services,12903,12810,94255072
PWUP,Shell Companies,Financial Services,173839,300,94138184
DBTX,Biotechnology,Healthcare,26342,26580,94056400
AURC,Shell Companies,Financial Services,868,430,93318696
GMGI,Electronic Gaming & Multimedia,Communication Services,26004,62300,93923696
GAMC,Shell Companies,Financial Services,7186,540,95294680
MDXH,Diagnostics & Research,Healthcare,246196,93710,93816576
MMAT,Electronic Components,Technology,9664490,7905160,93814968
SLNG,Oil & Gas Integrated,Energy,6145,4920,93687520
IDBA,Software—Application,Technology,826,1730,93440248
